"","receiver_id","receiver_player_name","Pos","posteam","complete_pass","yards_gained","G"
"4900","00-0027944","J.Jones","WR","ATL",1,7,9
"4901","00-0034830","H.Hurst","TE","ATL",1,6,16
"4902","00-0036322","J.Jefferson","WR","MIN",1,35,16
"4903","00-0036322","J.Jefferson","WR","MIN",1,19,16
"4904","00-0036322","J.Jefferson","WR","MIN",1,8,16
"4905","00-0030035","A.Thielen","WR","MIN",0,0,15
"4906","00-0034970","I.Smith","TE","MIN",1,5,13
"4907","00-0036322","J.Jefferson","WR","MIN",1,11,16
"4908","00-0027944","J.Jones","WR","ATL",1,7,9
"4909","00-0027944","J.Jones","WR","ATL",1,40,9
"4910","00-0034972","A.Mattison","RB","MIN",0,0,13
"4911","00-0036322","J.Jefferson","WR","MIN",1,11,16
"4912","00-0032241","T.Gurley","RB","ATL",1,14,15
"4913","00-0030035","A.Thielen","WR","MIN",0,0,15
"4914","00-0027944","J.Jones","WR","ATL",1,31,9
"4915","00-0034830","H.Hurst","TE","ATL",1,8,16
"4916","00-0035208","O.Zaccheaus","WR","ATL",0,0,11
"4917","00-0036322","J.Jefferson","WR","MIN",1,17,16
"4918","00-0034970","I.Smith","TE","MIN",1,2,13
"4919","00-0030035","A.Thielen","WR","MIN",1,35,15
"4920","00-0027981","K.Rudolph","TE","MIN",0,0,12
"4921","00-0030035","A.Thielen","WR","MIN",1,2,15
"4922","00-0034830","H.Hurst","TE","ATL",1,35,16
"4923","00-0027981","K.Rudolph","TE","MIN",1,19,12
"4924","00-0034970","I.Smith","TE","MIN",1,12,13
"4925","00-0036322","J.Jefferson","WR","MIN",1,49,16
"4926","00-0035243","M.Sanders","RB","PHI",1,-6,12
"4927","00-0036398","J.Hightower","WR","PHI",0,0,13
"4928","00-0035703","M.Boykin","WR","BAL",1,11,16
"4929","00-0036331","D.Duvernay","WR","BAL",1,17,16
"4930","00-0031598","N.Boyle","TE","BAL",1,7,9
"4931","00-0030061","Z.Ertz","TE","PHI",1,9,11
"4932","00-0036158","J.Dobbins","RB","BAL",0,0,15
"4933","00-0035662","M.Brown","WR","BAL",0,0,16
"4934","00-0030061","Z.Ertz","TE","PHI",0,0,11
"4935","00-0036398","J.Hightower","WR","PHI",0,0,13
"4936","00-0035662","M.Brown","WR","BAL",0,0,16
"4937","00-0030663","W.Snead","WR","BAL",0,0,13
"4938","00-0031598","N.Boyle","TE","BAL",1,9,9
"4939","00-0030663","W.Snead","WR","BAL",1,32,13
"4940","00-0036158","J.Dobbins","RB","BAL",0,0,15
"4941","00-0030061","Z.Ertz","TE","PHI",0,0,11
"4942","00-0034753","M.Andrews","TE","BAL",0,0,14
"4943","00-0034753","M.Andrews","TE","BAL",0,0,14
"4944","00-0036331","D.Duvernay","WR","BAL",1,9,16
"4945","00-0030061","Z.Ertz","TE","PHI",1,8,11
"4946","00-0035592","T.Fulgham","WR","PHI",1,19,13
"4947","00-0033733","G.Ward","WR","PHI",1,13,16
"4948","00-0035592","T.Fulgham","WR","PHI",1,8,13
"4949","00-0035243","M.Sanders","RB","PHI",0,0,12
"4950","00-0035592","T.Fulgham","WR","PHI",0,0,13
"4951","00-0034753","M.Andrews","TE","BAL",1,11,14
"4952","00-0036331","D.Duvernay","WR","BAL",1,5,16
"4953","00-0035662","M.Brown","WR","BAL",1,18,16
"4954","00-0036158","J.Dobbins","RB","BAL",1,2,15
"4955","00-0036158","J.Dobbins","RB","BAL",1,-1,15
"4956","00-0035662","M.Brown","WR","BAL",1,20,16
"4957","00-0034414","B.Scott","RB","PHI",0,0,16
"4958","00-0033733","G.Ward","WR","PHI",1,6,16
"4959","00-0035703","M.Boykin","WR","BAL",0,0,16
"4960","00-0034414","B.Scott","RB","PHI",1,4,16
"4961","00-0030061","Z.Ertz","TE","PHI",0,0,11
"4962","00-0036398","J.Hightower","WR","PHI",1,50,13
"4963","00-0031384","R.Rodgers","TE","PHI",1,6,14
"4964","00-0036398","J.Hightower","WR","PHI",0,0,13
"4965","00-0035592","T.Fulgham","WR","PHI",0,0,13
"4966","00-0030061","Z.Ertz","TE","PHI",1,11,11
"4967","00-0030061","Z.Ertz","TE","PHI",0,0,11
"4968","00-0034414","B.Scott","RB","PHI",0,0,16
"4969","00-0034753","M.Andrews","TE","BAL",1,10,14
"4970","00-0031598","N.Boyle","TE","BAL",1,17,9
"4971","00-0035662","M.Brown","WR","BAL",1,10,16
"4972","00-0030061","Z.Ertz","TE","PHI",1,5,11
"4973","00-0030061","Z.Ertz","TE","PHI",0,0,11
"4974","00-0030061","Z.Ertz","TE","PHI",0,0,11
"4975","00-0035592","T.Fulgham","WR","PHI",0,0,13
"4976","00-0035662","M.Brown","WR","BAL",1,9,16
"4977","00-0031384","R.Rodgers","TE","PHI",1,9,14
"4978","00-0035592","T.Fulgham","WR","PHI",1,10,13
"4979","00-0035592","T.Fulgham","WR","PHI",1,10,13
"4980","00-0035592","T.Fulgham","WR","PHI",1,10,13
"4981","00-0035592","T.Fulgham","WR","PHI",0,0,13
"4982","00-0034414","B.Scott","RB","PHI",1,1,16
"4983","00-0035592","T.Fulgham","WR","PHI",1,18,13
"4984","00-0033733","G.Ward","WR","PHI",0,0,16
"4985","00-0031384","R.Rodgers","TE","PHI",1,16,14
"4986","00-0032688","R.Anderson","WR","CAR",0,0,16
"4987","00-0027696","J.Graham","TE","CHI",1,1,16
"4988","00-0036290","C.Kmet","TE","CHI",1,9,16
"4989","00-0034827","D.Moore","WR","CAR",1,22,15
"4990","00-0031484","C.Manhertz","TE","CAR",0,0,16
"4991","00-0034827","D.Moore","WR","CAR",1,12,15
"4992","00-0031428","A.Robinson","WR","CHI",1,17,16
"4993","00-0036309","D.Mooney","WR","CHI",1,11,16
"4994","00-0034353","A.Miller","WR","CHI",1,2,16
"4995","00-0032688","R.Anderson","WR","CAR",1,5,16
"4996","00-0036309","D.Mooney","WR","CHI",1,7,16
"4997","00-0034353","A.Miller","WR","CHI",1,4,16
"4998","00-0034353","A.Miller","WR","CHI",1,2,16
"4999","00-0027696","J.Graham","TE","CHI",1,8,16
"5000","00-0035685","D.Montgomery","RB","CHI",1,12,15
"5001","00-0036290","C.Kmet","TE","CHI",1,11,16
"5002","00-0031428","A.Robinson","WR","CHI",0,0,16
"5003","00-0034827","D.Moore","WR","CAR",1,5,15
"5004","00-0034827","D.Moore","WR","CAR",1,16,15
"5005","00-0034827","D.Moore","WR","CAR",0,0,15
"5006","00-0035685","D.Montgomery","RB","CHI",1,7,15
"5007","00-0027696","J.Graham","TE","CHI",1,10,16
"5008","00-0036309","D.Mooney","WR","CHI",0,0,16
"5009","00-0035685","D.Montgomery","RB","CHI",1,13,15
"5010","00-0036309","D.Mooney","WR","CHI",0,0,16
"5011","00-0027696","J.Graham","TE","CHI",0,0,16
"5012","00-0030155","D.Harris","TE","CHI",0,0,15
"5013","00-0030155","D.Harris","TE","CHI",0,0,15
"5014","00-0027696","J.Graham","TE","CHI",0,0,16
"5015","00-0032063","M.Davis","RB","CAR",1,1,15
"5016","00-0032688","R.Anderson","WR","CAR",1,20,16
"5017","00-0030155","D.Harris","TE","CHI",0,0,15
"5018","00-0032688","R.Anderson","WR","CAR",1,39,16
"5019","00-0031484","C.Manhertz","TE","CAR",1,6,16
"5020","00-0031428","A.Robinson","WR","CHI",1,6,16
"5021","00-0030578","C.Patterson","WR","CHI",1,8,16
"5022","00-0027696","J.Graham","TE","CHI",1,8,16
"5023","00-0036309","D.Mooney","WR","CHI",1,18,16
"5024","00-0034827","D.Moore","WR","CAR",0,0,15
"5025","00-0032063","M.Davis","RB","CAR",0,0,15
"5026","00-0034365","I.Thomas","TE","CAR",1,9,16
"5027","00-0031428","A.Robinson","WR","CHI",1,6,16
"5028","00-0027696","J.Graham","TE","CHI",1,7,16
"5029","00-0027696","J.Graham","TE","CHI",0,0,16
"5030","00-0031428","A.Robinson","WR","CHI",1,1,16
"5031","00-0031428","A.Robinson","WR","CHI",1,23,16
"5032","00-0035685","D.Montgomery","RB","CHI",0,0,15
"5033","00-0034827","D.Moore","WR","CAR",1,38,15
"5034","00-0034827","D.Moore","WR","CAR",0,0,15
"5035","00-0034827","D.Moore","WR","CAR",0,0,15
"5036","00-0031428","A.Robinson","WR","CHI",0,0,16
"5037","00-0035685","D.Montgomery","RB","CHI",1,7,15
"5038","00-0031428","A.Robinson","WR","CHI",0,0,16
"5039","00-0032063","M.Davis","RB","CAR",1,2,15
"5040","00-0032688","R.Anderson","WR","CAR",1,13,16
"5041","00-0034827","D.Moore","WR","CAR",0,0,15
"5042","00-0031428","A.Robinson","WR","CHI",0,0,16
"5043","00-0034827","D.Moore","WR","CAR",0,0,15
"5044","00-0036223","J.Taylor","RB","IND",1,22,15
"5045","00-0030181","J.Doyle","TE","IND",1,-2,14
"5046","00-0033009","T.Boyd","WR","CIN",1,22,15
"5047","00-0036410","T.Higgins","WR","CIN",0,0,16
"5048","00-0036223","J.Taylor","RB","IND",1,7,15
"5049","00-0036410","T.Higgins","WR","CIN",1,12,16
"5050","00-0027942","A.Green","WR","CIN",1,12,16
"5051","00-0027942","A.Green","WR","CIN",1,17,16
"5052","00-0033009","T.Boyd","WR","CIN",0,0,15
"5053","00-0033009","T.Boyd","WR","CIN",1,23,15
"5054","00-0033897","J.Mixon","RB","CIN",0,0,6
"5055","00-0033251","Z.Pascal","WR","IND",1,5,16
"5056","00-0029608","T.Hilton","WR","IND",0,0,15
"5057","00-0036410","T.Higgins","WR","CIN",1,67,16
"5058","00-0029608","T.Hilton","WR","IND",0,0,15
"5059","00-0030181","J.Doyle","TE","IND",1,17,14
"5060","00-0030710","T.Burton","TE","IND",1,15,13
"5061","00-0033251","Z.Pascal","WR","IND",0,0,16
"5062","00-0030456","G.Bernard","RB","CIN",1,4,16
"5063","00-0033009","T.Boyd","WR","CIN",1,6,15
"5064","00-0029608","T.Hilton","WR","IND",0,0,15
"5065","00-0029608","T.Hilton","WR","IND",0,0,15
"5066","00-0033251","Z.Pascal","WR","IND",1,22,16
"5067","00-0036223","J.Taylor","RB","IND",1,21,15
"5068","00-0030710","T.Burton","TE","IND",1,10,13
"5069","00-0033009","T.Boyd","WR","CIN",1,1,15
"5070","00-0032543","A.Erickson","WR","CIN",0,0,16
"5071","00-0034367","N.Hines","RB","IND",1,7,16
"5072","00-0034367","N.Hines","RB","IND",1,6,16
"5073","00-0034367","N.Hines","RB","IND",1,11,16
"5074","00-0034367","N.Hines","RB","IND",1,1,16
"5075","00-0033251","Z.Pascal","WR","IND",0,0,16
"5076","00-0033251","Z.Pascal","WR","IND",1,17,16
"5077","00-0036410","T.Higgins","WR","CIN",1,5,16
"5078","00-0027942","A.Green","WR","CIN",0,0,16
"5079","00-0036223","J.Taylor","RB","IND",1,5,15
"5080","00-0033251","Z.Pascal","WR","IND",1,10,16
"5081","00-0033009","T.Boyd","WR","CIN",0,0,15
"5082","00-0027942","A.Green","WR","CIN",1,19,16
"5083","00-0036410","T.Higgins","WR","CIN",1,13,16
"5084","00-0036410","T.Higgins","WR","CIN",0,0,16
"5085","00-0027942","A.Green","WR","CIN",1,9,16
"5086","00-0027942","A.Green","WR","CIN",0,0,16
"5087","00-0030456","G.Bernard","RB","CIN",1,7,16
"5088","00-0030710","T.Burton","TE","IND",1,13,13
"5089","00-0030181","J.Doyle","TE","IND",1,14,14
"5090","00-0033897","J.Mixon","RB","CIN",1,7,6
"5091","00-0033251","Z.Pascal","WR","IND",0,0,16
"5092","00-0027942","A.Green","WR","CIN",0,0,16
"5093","00-0033897","J.Mixon","RB","CIN",1,8,6
"5094","00-0036410","T.Higgins","WR","CIN",1,20,16
"5095","00-0033338","C.Carter","TE","CIN",0,0,15
"5096","00-0027942","A.Green","WR","CIN",1,11,16
"5097","00-0027942","A.Green","WR","CIN",1,7,16
"5098","00-0034367","N.Hines","RB","IND",1,2,16
"5099","00-0029608","T.Hilton","WR","IND",1,11,15
"5100","00-0034367","N.Hines","RB","IND",0,0,16
"5101","00-0030710","T.Burton","TE","IND",1,20,13
"5102","00-0030710","T.Burton","TE","IND",0,0,13
"5103","00-0027942","A.Green","WR","CIN",1,11,16
"5104","00-0036410","T.Higgins","WR","CIN",1,8,16
"5105","00-0035631","D.Sample","TE","CIN",0,0,16
"5106","00-0027942","A.Green","WR","CIN",1,10,16
"5107","00-0030456","G.Bernard","RB","CIN",1,2,16
"5108","00-0033009","T.Boyd","WR","CIN",1,2,15
"5109","00-0033009","T.Boyd","WR","CIN",0,0,15
"5110","00-0031387","E.Ebron","TE","PIT",0,0,15
"5111","00-0034676","J.Washington","WR","PIT",1,27,16
"5112","00-0034676","J.Washington","WR","PIT",0,0,16
"5113","00-0035217","B.Snell","RB","PIT",1,4,16
"5114","00-0034676","J.Washington","WR","PIT",0,0,16
"5115","00-0031387","E.Ebron","TE","PIT",0,0,15
"5116","00-0036232","H.Bryant","TE","CLE",0,0,15
"5117","00-0032392","A.Hooper","TE","CLE",0,0,13
"5118","00-0034676","J.Washington","WR","PIT",0,0,16
"5119","00-0036232","H.Bryant","TE","CLE",1,11,15
"5120","00-0031235","O.Beckham","WR","CLE",0,0,7
"5121","00-0033857","J.Smith-Schuster","WR","PIT",0,0,16
"5122","00-0033923","K.Hunt","RB","CLE",1,12,16
"5123","00-0033885","D.Njoku","TE","CLE",0,0,13
"5124","00-0031382","J.Landry","WR","CLE",0,0,15
"5125","00-0033857","J.Smith-Schuster","WR","PIT",1,1,16
"5126","00-0033857","J.Smith-Schuster","WR","PIT",1,5,16
"5127","00-0031387","E.Ebron","TE","PIT",1,7,15
"5128","00-0034676","J.Washington","WR","PIT",1,7,16
"5129","00-0036326","C.Claypool","WR","PIT",1,36,16
"5130","00-0031235","O.Beckham","WR","CLE",1,12,7
"5131","00-0032392","A.Hooper","TE","CLE",1,8,13
"5132","00-0032977","R.Higgins","WR","CLE",0,0,13
"5133","00-0036326","C.Claypool","WR","PIT",1,8,16
"5134","00-0034676","J.Washington","WR","PIT",1,28,16
"5135","00-0032392","A.Hooper","TE","CLE",1,36,13
"5136","00-0033923","K.Hunt","RB","CLE",1,5,16
"5137","00-0032977","R.Higgins","WR","CLE",1,13,13
"5138","00-0033857","J.Smith-Schuster","WR","PIT",0,0,16
"5139","00-0034676","J.Washington","WR","PIT",1,6,16
"5140","00-0031382","J.Landry","WR","CLE",1,13,15
"5141","00-0032392","A.Hooper","TE","CLE",1,6,13
"5142","00-0034407","R.McCloud","WR","PIT",0,0,16
"5143","00-0033553","J.Conner","RB","PIT",1,1,13
"5144","00-0031387","E.Ebron","TE","PIT",1,2,15
"5145","00-0036326","C.Claypool","WR","PIT",1,7,16
"5146","00-0031382","J.Landry","WR","CLE",1,3,15
"5147","00-0032392","A.Hooper","TE","CLE",1,-6,13
"5148","00-0031382","J.Landry","WR","CLE",1,24,15
"5149","00-0031235","O.Beckham","WR","CLE",1,13,7
"5150","00-0032392","A.Hooper","TE","CLE",1,8,13
"5151","00-0031382","J.Landry","WR","CLE",0,0,15
"5152","00-0033923","K.Hunt","RB","CLE",0,0,16
"5153","00-0036326","C.Claypool","WR","PIT",1,23,16
"5154","00-0033885","D.Njoku","TE","CLE",0,0,13
"5155","00-0033885","D.Njoku","TE","CLE",1,7,13
"5156","00-0036233","D.Peoples-Jones","WR","CLE",0,0,12
"5157","00-0033375","T.Patrick","WR","DEN",1,41,15
"5158","00-0036407","J.Jeudy","WR","DEN",0,0,16
"5159","00-0032394","N.Vannett","TE","DEN",1,7,15
"5160","00-0033375","T.Patrick","WR","DEN",0,0,15
"5161","00-0036407","J.Jeudy","WR","DEN",0,0,16
"5162","00-0031868","D.Byrd","WR","NE",1,7,16
"5163","00-0034439","R.Izzo","TE","NE",1,12,12
"5164","00-0034439","R.Izzo","TE","NE",1,10,12
"5165","00-0035657","D.Harris","RB","NE",1,14,10
"5166","00-0031868","D.Byrd","WR","NE",1,12,16
"5167","00-0027150","J.Edelman","WR","NE",0,0,6
"5168","00-0033375","T.Patrick","WR","DEN",1,17,15
"5169","00-0033375","T.Patrick","WR","DEN",0,0,15
"5170","00-0036407","J.Jeudy","WR","DEN",1,16,16
"5171","00-0033375","T.Patrick","WR","DEN",1,35,15
"5172","00-0036407","J.Jeudy","WR","DEN",1,16,16
"5173","00-0027150","J.Edelman","WR","NE",1,10,6
"5174","00-0027150","J.Edelman","WR","NE",0,0,6
"5175","00-0034439","R.Izzo","TE","NE",1,16,12
"5176","00-0034370","D.Hamilton","WR","DEN",0,0,16
"5177","00-0035624","N.Harry","WR","NE",0,0,14
"5178","00-0034370","D.Hamilton","WR","DEN",0,0,16
"5179","00-0036407","J.Jeudy","WR","DEN",0,0,16
"5180","00-0033375","T.Patrick","WR","DEN",1,8,15
"5181","00-0031868","D.Byrd","WR","NE",1,19,16
"5182","00-0033375","T.Patrick","WR","DEN",0,0,15
"5183","00-0027150","J.Edelman","WR","NE",1,-2,6
"5184","00-0033375","T.Patrick","WR","DEN",0,0,15
"5185","00-0027150","J.Edelman","WR","NE",0,0,6
"5186","00-0031868","D.Byrd","WR","NE",0,0,16
"5187","00-0027150","J.Edelman","WR","NE",0,0,6
"5188","00-0035624","N.Harry","WR","NE",0,0,14
"5189","00-0029293","M.Jones","WR","DET",0,0,16
"5190","00-0033932","K.Golladay","WR","DET",0,0,5
"5191","00-0032135","J.James","TE","DET",1,3,16
"5192","00-0033681","K.Cole Sr.","WR","JAX",1,35,16
"5193","00-0036268","L.Shenault Jr.","WR","JAX",1,3,14
"5194","00-0033681","K.Cole Sr.","WR","JAX",1,9,16
"5195","00-0033681","K.Cole Sr.","WR","JAX",0,0,16
"5196","00-0035229","T.Hockenson","TE","DET",1,16,16
"5197","00-0034777","D.Chark Jr.","WR","JAX",0,0,13
"5198","00-0032135","J.James","TE","DET",0,0,16
"5199","00-0035229","T.Hockenson","TE","DET",0,0,16
"5200","00-0034349","K.Johnson","RB","DET",1,11,16
"5201","00-0036268","L.Shenault Jr.","WR","JAX",1,3,14
"5202","00-0034777","D.Chark Jr.","WR","JAX",1,2,13
"5203","00-0034777","D.Chark Jr.","WR","JAX",1,10,13
"5204","00-0034777","D.Chark Jr.","WR","JAX",0,0,13
"5205","00-0025394","A.Peterson","RB","DET",1,18,16
"5206","00-0033932","K.Golladay","WR","DET",1,36,5
"5207","00-0036275","D.Swift","RB","DET",1,1,13
"5208","00-0029293","M.Jones","WR","DET",1,2,16
"5209","00-0034349","K.Johnson","RB","DET",0,0,16
"5210","00-0034777","D.Chark Jr.","WR","JAX",0,0,13
"5211","00-0034777","D.Chark Jr.","WR","JAX",1,3,13
"5212","00-0034777","D.Chark Jr.","WR","JAX",1,7,13
"5213","00-0036268","L.Shenault Jr.","WR","JAX",1,4,14
"5214","00-0033681","K.Cole Sr.","WR","JAX",0,0,16
"5215","00-0033681","K.Cole Sr.","WR","JAX",1,16,16
"5216","00-0036268","L.Shenault Jr.","WR","JAX",0,0,14
"5217","00-0036275","D.Swift","RB","DET",1,3,13
"5218","00-0036275","D.Swift","RB","DET",0,0,13
"5219","00-0029293","M.Jones","WR","DET",0,0,16
"5220","00-0029293","M.Jones","WR","DET",0,0,16
"5221","00-0034777","D.Chark Jr.","WR","JAX",1,0,13
"5222","00-0034777","D.Chark Jr.","WR","JAX",0,0,13
"5223","00-0029293","M.Jones","WR","DET",1,6,16
"5224","00-0026035","D.Amendola","WR","DET",1,19,14
"5225","00-0033932","K.Golladay","WR","DET",1,48,5
"5226","00-0033932","K.Golladay","WR","DET",1,5,5
"5227","00-0035229","T.Hockenson","TE","DET",0,0,16
"5228","00-0035229","T.Hockenson","TE","DET",0,0,16
"5229","00-0035229","T.Hockenson","TE","DET",1,1,16
"5230","00-0034777","D.Chark Jr.","WR","JAX",0,0,13
"5231","00-0035831","J.Robinson","RB","JAX",1,3,14
"5232","00-0033681","K.Cole Sr.","WR","JAX",1,51,16
"5233","00-0035831","J.Robinson","RB","JAX",1,2,14
"5234","00-0032128","C.Conley","WR","JAX",0,0,15
"5235","00-0033932","K.Golladay","WR","DET",1,16,5
"5236","00-0033572","J.Agnew","WR","DET",1,11,14
"5237","00-0033572","J.Agnew","WR","DET",1,6,14
"5238","00-0036268","L.Shenault Jr.","WR","JAX",0,0,14
"5239","00-0033681","K.Cole Sr.","WR","JAX",0,0,16
"5240","00-0026035","D.Amendola","WR","DET",1,12,14
"5241","00-0033932","K.Golladay","WR","DET",0,0,5
"5242","00-0034777","D.Chark Jr.","WR","JAX",1,9,13
"5243","00-0035831","J.Robinson","RB","JAX",1,5,14
"5244","00-0033681","K.Cole Sr.","WR","JAX",1,24,16
"5245","00-0033681","K.Cole Sr.","WR","JAX",1,8,16
"5246","00-0036268","L.Shenault Jr.","WR","JAX",0,0,14
"5247","00-0032128","C.Conley","WR","JAX",1,6,15
"5248","00-0034777","D.Chark Jr.","WR","JAX",1,14,13
"5249","00-0034777","D.Chark Jr.","WR","JAX",0,0,13
"5250","00-0035831","J.Robinson","RB","JAX",1,14,14
"5251","00-0036275","D.Swift","RB","DET",1,3,13
"5252","00-0036268","L.Shenault Jr.","WR","JAX",0,0,14
"5253","00-0031951","J.O'Shaughnessy","TE","JAX",0,0,15
"5254","00-0034777","D.Chark Jr.","WR","JAX",0,0,13
"5255","00-0033948","J.Williams","RB","GB",0,0,14
"5256","00-0033293","A.Jones","RB","GB",1,20,14
"5257","00-0031381","D.Adams","WR","GB",1,8,14
"5258","00-0031381","D.Adams","WR","GB",1,12,14
"5259","00-0034272","M.Valdes-Scantling","WR","GB",1,12,16
"5260","00-0034279","E.St. Brown","WR","GB",0,0,12
"5261","00-0035480","M.Taylor","WR","GB",0,0,15
"5262","00-0034816","R.Jones","RB","TB",1,6,14
"5263","00-0033757","R.Tonyan","TE","GB",1,11,16
"5264","00-0034272","M.Valdes-Scantling","WR","GB",1,15,16
"5265","00-0031381","D.Adams","WR","GB",1,13,14
"5266","00-0033921","C.Godwin","WR","TB",1,9,12
"5267","00-0031408","M.Evans","WR","TB",1,10,16
"5268","00-0027656","R.Gronkowski","TE","TB",0,0,16
"5269","00-0033921","C.Godwin","WR","TB",0,0,12
"5270","00-0033293","A.Jones","RB","GB",0,0,14
"5271","00-0031381","D.Adams","WR","GB",0,0,14
"5272","00-0033293","A.Jones","RB","GB",1,7,14
"5273","00-0031381","D.Adams","WR","GB",0,0,14
"5274","00-0033293","A.Jones","RB","GB",0,0,14
"5275","00-0024243","M.Lewis","TE","GB",0,0,15
"5276","00-0027656","R.Gronkowski","TE","TB",1,13,16
"5277","00-0034816","R.Jones","RB","TB",1,2,14
"5278","00-0033921","C.Godwin","WR","TB",1,6,12
"5279","00-0027656","R.Gronkowski","TE","TB",1,4,16
"5280","00-0033921","C.Godwin","WR","TB",1,0,12
"5281","00-0036427","T.Johnson","WR","TB",1,7,14
"5282","00-0034272","M.Valdes-Scantling","WR","GB",0,0,16
"5283","00-0033921","C.Godwin","WR","TB",1,8,12
"5284","00-0033921","C.Godwin","WR","TB",1,25,12
"5285","00-0031273","C.Brate","TE","TB",1,3,16
"5286","00-0027656","R.Gronkowski","TE","TB",1,12,16
"5287","00-0031381","D.Adams","WR","GB",0,0,14
"5288","00-0033757","R.Tonyan","TE","GB",1,9,16
"5289","00-0033757","R.Tonyan","TE","GB",1,5,16
"5290","00-0034272","M.Valdes-Scantling","WR","GB",0,0,16
"5291","00-0027656","R.Gronkowski","TE","TB",1,31,16
"5292","00-0035298","S.Miller","WR","TB",1,6,16
"5293","00-0033757","R.Tonyan","TE","GB",0,0,16
"5294","00-0035298","S.Miller","WR","TB",0,0,16
"5295","00-0031408","M.Evans","WR","TB",0,0,16
"5296","00-0033921","C.Godwin","WR","TB",0,0,12
"5297","00-0034272","M.Valdes-Scantling","WR","GB",1,5,16
"5298","00-0031381","D.Adams","WR","GB",1,18,14
"5299","00-0024243","M.Lewis","TE","GB",0,0,15
"5300","00-0031381","D.Adams","WR","GB",1,4,14
"5301","00-0034279","E.St. Brown","WR","GB",0,0,12
"5302","00-0031381","D.Adams","WR","GB",0,0,14
"5303","00-0027656","R.Gronkowski","TE","TB",1,18,16
"5304","00-0027656","R.Gronkowski","TE","TB",0,0,16
"5305","00-0033293","A.Jones","RB","GB",1,-1,14
"5306","00-0027656","R.Gronkowski","TE","TB",0,0,16
"5307","00-0031381","D.Adams","WR","GB",1,6,14
"5308","00-0033858","J.Smith","TE","TEN",0,0,15
"5309","00-0032464","K.Raymond","WR","TEN",1,6,15
"5310","00-0035676","A.Brown","WR","TEN",0,0,14
"5311","00-0033127","W.Fuller","WR","HOU",1,22,11
"5312","00-0033127","W.Fuller","WR","HOU",0,0,11
"5313","00-0032187","Da.Johnson","RB","HOU",0,0,12
"5314","00-0032764","D.Henry","RB","TEN",0,0,16
"5315","00-0035676","A.Brown","WR","TEN",1,18,14
"5316","00-0034652","C.Batson","WR","TEN",1,13,12
"5317","00-0033455","A.Firkser","TE","TEN",1,10,16
"5318","00-0033455","A.Firkser","TE","TEN",1,7,16
"5319","00-0029738","D.Fells","TE","HOU",0,0,16
"5320","00-0033455","A.Firkser","TE","TEN",1,9,16
"5321","00-0032141","G.Swaim","TE","TEN",0,0,10
"5322","00-0032009","A.Humphries","WR","TEN",1,10,7
"5323","00-0032009","A.Humphries","WR","TEN",1,8,7
"5324","00-0035676","A.Brown","WR","TEN",1,6,14
"5325","00-0028002","R.Cobb","WR","HOU",1,7,10
"5326","00-0029738","D.Fells","TE","HOU",1,18,16
"5327","00-0033127","W.Fuller","WR","HOU",1,17,11
"5328","00-0033127","W.Fuller","WR","HOU",0,0,11
"5329","00-0033439","P.Brown","TE","HOU",1,6,13
"5330","00-0029738","D.Fells","TE","HOU",1,1,16
"5331","00-0032141","G.Swaim","TE","TEN",1,2,10
"5332","00-0033858","J.Smith","TE","TEN",1,13,15
"5333","00-0032764","D.Henry","RB","TEN",0,0,16
"5334","00-0033455","A.Firkser","TE","TEN",1,5,16
"5335","00-0032464","K.Raymond","WR","TEN",1,20,15
"5336","00-0032009","A.Humphries","WR","TEN",1,22,7
"5337","00-0029738","D.Fells","TE","HOU",1,16,16
"5338","00-0033127","W.Fuller","WR","HOU",1,8,11
"5339","00-0033127","W.Fuller","WR","HOU",0,0,11
